class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42
Hello,0.8735529184341431,0.63096022605896,2.962877374557138e-07,0.7951267957687378,0.583501398563385,-0.011469368822872639,0.7395841479301453,0.5079107880592346,-0.010096817277371883,0.7112423181533813,0.4379025399684906,-0.010568675585091114,0.6849184632301331,0.3884147107601166,-0.011158555746078491,0.799053966999054,0.3959442377090454,0.013877597637474537,0.7768620848655701,0.3073253035545349,0.004942052997648716,0.7658640742301941,0.25259435176849365,-0.0063324556685984135,0.7582088112831116,0.20378653705120087,-0.015966875478625298,0.847047746181488,0.38523033261299133,0.005702303256839514,0.8410473465919495,0.2819540798664093,-0.0013225636212155223,0.8376384377479553,0.2180531919002533,-0.014969231560826302,0.8359119296073914,0.16154810786247253,-0.025695955380797386,0.891950786113739,0.3959881365299225,-0.00685556884855032,0.8994632959365845,0.3021794557571411,-0.0215989388525486,0.9059422612190247,0.2424917221069336,-0.034229665994644165,0.9088244438171387,0.18845359981060028,-0.04260624572634697,0.935094952583313,0.424160897731781,-0.020799769088625908,0.9538224339485168,0.35430169105529785,-0.03466908261179924,0.9654092788696289,0.30943596363067627,-0.03905835747718811,0.9724923968315125,0.2654627859592438,-0.041820209473371506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thanks ILY,0.8735529184341431,0.63096022605896,2.962877374557138e-07,0.7951267957687378,0.583501398563385,-0.011469368822872639,0.7395841479301453,0.5079107880592346,-0.010096817277371883,0.7112423181533813,0.4379025399684906,-0.010568675585091114,0.6849184632301331,0.3884147107601166,-0.011158555746078491,0.799053966999054,0.3959442377090454,0.013877597637474537,0.7768620848655701,0.3073253035545349,0.004942052997648716,0.7658640742301941,0.25259435176849365,-0.0063324556685984135,0.7582088112831116,0.20378653705120087,-0.015966875478625298,0.847047746181488,0.38523033261299133,0.005702303256839514,0.8410473465919495,0.2819540798664093,-0.0013225636212155223,0.8376384377479553,0.2180531919002533,-0.014969231560826302,0.8359119296073914,0.16154810786247253,-0.025695955380797386,0.891950786113739,0.3959881365299225,-0.00685556884855032,0.8994632959365845,0.3021794557571411,-0.0215989388525486,0.9059422612190247,0.2424917221069336,-0.034229665994644165,0.9088244438171387,0.18845359981060028,-0.04260624572634697,0.935094952583313,0.424160897731781,-0.020799769088625908,0.9538224339485168,0.35430169105529785,-0.03466908261179924,0.9654092788696289,0.30943596363067627,-0.03905835747718811,0.9724923968315125,0.2654627859592438,-0.041820209473371506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.8735529184341431,0.63096022605896,2.962877374557138e-07,0.7951267957687378,0.583501398563385,-0.011469368822872639,0.7395841479301453,0.5079107880592346,-0.010096817277371883,0.7112423181533813,0.4379025399684906,-0.010568675585091114,0.6849184632301331,0.3884147107601166,-0.011158555746078491,0.799053966999054,0.3959442377090454,0.013877597637474537,0.7768620848655701,0.3073253035545349,0.004942052997648716,0.7658640742301941,0.25259435176849365,-0.0063324556685984135,0.7582088112831116,0.20378653705120087,-0.015966875478625298,0.847047746181488,0.38523033261299133,0.005702303256839514,0.8410473465919495,0.2819540798664093,-0.0013225636212155223,0.8376384377479553,0.2180531919002533,-0.014969231560826302,0.8359119296073914,0.16154810786247253,-0.025695955380797386,0.891950786113739,0.3959881365299225,-0.00685556884855032,0.8994632959365845,0.3021794557571411,-0.0215989388525486,0.9059422612190247,0.2424917221069336,-0.034229665994644165,0.9088244438171387,0.18845359981060028,-0.04260624572634697,0.935094952583313,0.424160897731781,-0.020799769088625908,0.9538224339485168,0.35430169105529785,-0.03466908261179924,0.9654092788696289,0.30943596363067627,-0.03905835747718811,0.9724923968315125,0.2654627859592438,-0.041820209473371506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thanks ILY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hello,0.7901246547698975,0.7355470061302185,1.1597056470691314e-07,0.7009161710739136,0.6829236745834351,-0.01330134179443121,0.6287248730659485,0.5981876254081726,-0.015046377666294575,0.5808330178260803,0.5291353464126587,-0.02029324881732464,0.5447410941123962,0.4781818389892578,-0.025522755458950996,0.6683807373046875,0.46665158867836,0.021356681361794472,0.6331367492675781,0.37590283155441284,0.007114807143807411,0.611809253692627,0.3212180733680725,-0.012278779409825802,0.5948488712310791,0.27159973978996277,-0.027469757944345474,0.7124961018562317,0.43813416361808777,0.010606634430587292,0.6884890198707581,0.3209538161754608,0.0011182150337845087,0.6760202050209045,0.25000810623168945,-0.01649368181824684,0.6682948470115662,0.18756601214408875,-0.03073960728943348,0.7591856122016907,0.43236464262008667,-0.0060949684120714664,0.7503001689910889,0.31842857599258423,-0.021397627890110016,0.7500840425491333,0.24569782614707947,-0.03666454553604126,0.7509485483169556,0.18476516008377075,-0.04804978892207146,0.806978702545166,0.4485246241092682,-0.025255152955651283,0.817622721195221,0.3649997115135193,-0.03895098343491554,0.8318012952804565,0.31718000769615173,-0.04302078112959862,0.8446307182312012,0.2784750759601593,-0.04605972766876221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thanks ILY,0.7901246547698975,0.7355470061302185,1.1597056470691314e-07,0.7009161710739136,0.6829236745834351,-0.01330134179443121,0.6287248730659485,0.5981876254081726,-0.015046377666294575,0.5808330178260803,0.5291353464126587,-0.02029324881732464,0.5447410941123962,0.4781818389892578,-0.025522755458950996,0.6683807373046875,0.46665158867836,0.021356681361794472,0.6331367492675781,0.37590283155441284,0.007114807143807411,0.611809253692627,0.3212180733680725,-0.012278779409825802,0.5948488712310791,0.27159973978996277,-0.027469757944345474,0.7124961018562317,0.43813416361808777,0.010606634430587292,0.6884890198707581,0.3209538161754608,0.0011182150337845087,0.6760202050209045,0.25000810623168945,-0.01649368181824684,0.6682948470115662,0.18756601214408875,-0.03073960728943348,0.7591856122016907,0.43236464262008667,-0.0060949684120714664,0.7503001689910889,0.31842857599258423,-0.021397627890110016,0.7500840425491333,0.24569782614707947,-0.03666454553604126,0.7509485483169556,0.18476516008377075,-0.04804978892207146,0.806978702545166,0.4485246241092682,-0.025255152955651283,0.817622721195221,0.3649997115135193,-0.03895098343491554,0.8318012952804565,0.31718000769615173,-0.04302078112959862,0.8446307182312012,0.2784750759601593,-0.04605972766876221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.7901246547698975,0.7355470061302185,1.1597056470691314e-07,0.7009161710739136,0.6829236745834351,-0.01330134179443121,0.6287248730659485,0.5981876254081726,-0.015046377666294575,0.5808330178260803,0.5291353464126587,-0.02029324881732464,0.5447410941123962,0.4781818389892578,-0.025522755458950996,0.6683807373046875,0.46665158867836,0.021356681361794472,0.6331367492675781,0.37590283155441284,0.007114807143807411,0.611809253692627,0.3212180733680725,-0.012278779409825802,0.5948488712310791,0.27159973978996277,-0.027469757944345474,0.7124961018562317,0.43813416361808777,0.010606634430587292,0.6884890198707581,0.3209538161754608,0.0011182150337845087,0.6760202050209045,0.25000810623168945,-0.01649368181824684,0.6682948470115662,0.18756601214408875,-0.03073960728943348,0.7591856122016907,0.43236464262008667,-0.0060949684120714664,0.7503001689910889,0.31842857599258423,-0.021397627890110016,0.7500840425491333,0.24569782614707947,-0.03666454553604126,0.7509485483169556,0.18476516008377075,-0.04804978892207146,0.806978702545166,0.4485246241092682,-0.025255152955651283,0.817622721195221,0.3649997115135193,-0.03895098343491554,0.8318012952804565,0.31718000769615173,-0.04302078112959862,0.8446307182312012,0.2784750759601593,-0.04605972766876221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hello,0.7606981992721558,0.7334067821502686,2.7331356022841646e-07,0.6711596846580505,0.691928505897522,-0.015399881638586521,0.599562406539917,0.6126595735549927,-0.01683860830962658,0.5597223043441772,0.5422495007514954,-0.01977630890905857,0.5233805775642395,0.4960690140724182,-0.02245042286813259,0.6432134509086609,0.4782489240169525,0.01201937161386013,0.6074339151382446,0.38882800936698914,-0.001949338591657579,0.5872012376785278,0.3343530297279358,-0.017448270693421364,0.5718393921852112,0.28661397099494934,-0.029476244002580643,0.6935759782791138,0.45318254828453064,0.003996275831013918,0.6693640351295471,0.34217119216918945,-0.005056054797023535,0.6544697284698486,0.27547574043273926,-0.018372908234596252,0.6437404751777649,0.21965503692626953,-0.029120445251464844,0.7443860769271851,0.45163917541503906,-0.009568780660629272,0.7332245707511902,0.3496326804161072,-0.022783372551202774,0.7251192927360535,0.28428006172180176,-0.0324036180973053,0.7170005440711975,0.22768095135688782,-0.03991183638572693,0.7959285974502563,0.4705396592617035,-0.025748111307621002,0.7981629967689514,0.39547550678253174,-0.037537652999162674,0.7940875291824341,0.34535518288612366,-0.04013659805059433,0.7875515222549438,0.2999335825443268,-0.04224511981010437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thanks ILY,0.7606981992721558,0.7334067821502686,2.7331356022841646e-07,0.6711596846580505,0.691928505897522,-0.015399881638586521,0.599562406539917,0.6126595735549927,-0.01683860830962658,0.5597223043441772,0.5422495007514954,-0.01977630890905857,0.5233805775642395,0.4960690140724182,-0.02245042286813259,0.6432134509086609,0.4782489240169525,0.01201937161386013,0.6074339151382446,0.38882800936698914,-0.001949338591657579,0.5872012376785278,0.3343530297279358,-0.017448270693421364,0.5718393921852112,0.28661397099494934,-0.029476244002580643,0.6935759782791138,0.45318254828453064,0.003996275831013918,0.6693640351295471,0.34217119216918945,-0.005056054797023535,0.6544697284698486,0.27547574043273926,-0.018372908234596252,0.6437404751777649,0.21965503692626953,-0.029120445251464844,0.7443860769271851,0.45163917541503906,-0.009568780660629272,0.7332245707511902,0.3496326804161072,-0.022783372551202774,0.7251192927360535,0.28428006172180176,-0.0324036180973053,0.7170005440711975,0.22768095135688782,-0.03991183638572693,0.7959285974502563,0.4705396592617035,-0.025748111307621002,0.7981629967689514,0.39547550678253174,-0.037537652999162674,0.7940875291824341,0.34535518288612366,-0.04013659805059433,0.7875515222549438,0.2999335825443268,-0.04224511981010437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.7606981992721558,0.7334067821502686,2.7331356022841646e-07,0.6711596846580505,0.691928505897522,-0.015399881638586521,0.599562406539917,0.6126595735549927,-0.01683860830962658,0.5597223043441772,0.5422495007514954,-0.01977630890905857,0.5233805775642395,0.4960690140724182,-0.02245042286813259,0.6432134509086609,0.4782489240169525,0.01201937161386013,0.6074339151382446,0.38882800936698914,-0.001949338591657579,0.5872012376785278,0.3343530297279358,-0.017448270693421364,0.5718393921852112,0.28661397099494934,-0.029476244002580643,0.6935759782791138,0.45318254828453064,0.003996275831013918,0.6693640351295471,0.34217119216918945,-0.005056054797023535,0.6544697284698486,0.27547574043273926,-0.018372908234596252,0.6437404751777649,0.21965503692626953,-0.029120445251464844,0.7443860769271851,0.45163917541503906,-0.009568780660629272,0.7332245707511902,0.3496326804161072,-0.022783372551202774,0.7251192927360535,0.28428006172180176,-0.0324036180973053,0.7170005440711975,0.22768095135688782,-0.03991183638572693,0.7959285974502563,0.4705396592617035,-0.025748111307621002,0.7981629967689514,0.39547550678253174,-0.037537652999162674,0.7940875291824341,0.34535518288612366,-0.04013659805059433,0.7875515222549438,0.2999335825443268,-0.04224511981010437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hello,0.7846896648406982,0.7227424383163452,3.17620674650243e-07,0.6926788687705994,0.6812544465065002,-0.015782635658979416,0.6187541484832764,0.6072239875793457,-0.018163014203310013,0.5741357803344727,0.5408884286880493,-0.021911343559622765,0.5385882258415222,0.49090710282325745,-0.024930492043495178,0.6645869016647339,0.4778262972831726,0.012815034948289394,0.6250194907188416,0.3887130618095398,-7.375836139544845e-05,0.6036603450775146,0.33327028155326843,-0.01569867879152298,0.587189793586731,0.28299814462661743,-0.028021126985549927,0.7103009223937988,0.45208415389060974,0.004972632508724928,0.6870590448379517,0.3401247262954712,-0.0034326089080423117,0.6724179983139038,0.27066195011138916,-0.017580987885594368,0.6615539789199829,0.2126985490322113,-0.02885904721915722,0.7575849294662476,0.4489583671092987,-0.008360754698514938,0.7475936412811279,0.3471331298351288,-0.02069617621600628,0.7400417923927307,0.2780875265598297,-0.03199984133243561,0.7335045337677002,0.22099590301513672,-0.04048117250204086,0.8053683042526245,0.4648960828781128,-0.024215824902057648,0.8104296922683716,0.3847814202308655,-0.03423026576638222,0.8128471970558167,0.33373165130615234,-0.036400023847818375,0.8138813972473145,0.29040762782096863,-0.0382339209318161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thanks ILY,0.7846896648406982,0.7227424383163452,3.17620674650243e-07,0.6926788687705994,0.6812544465065002,-0.015782635658979416,0.6187541484832764,0.6072239875793457,-0.018163014203310013,0.5741357803344727,0.5408884286880493,-0.021911343559622765,0.5385882258415222,0.49090710282325745,-0.024930492043495178,0.6645869016647339,0.4778262972831726,0.012815034948289394,0.6250194907188416,0.3887130618095398,-7.375836139544845e-05,0.6036603450775146,0.33327028155326843,-0.01569867879152298,0.587189793586731,0.28299814462661743,-0.028021126985549927,0.7103009223937988,0.45208415389060974,0.004972632508724928,0.6870590448379517,0.3401247262954712,-0.0034326089080423117,0.6724179983139038,0.27066195011138916,-0.017580987885594368,0.6615539789199829,0.2126985490322113,-0.02885904721915722,0.7575849294662476,0.4489583671092987,-0.008360754698514938,0.7475936412811279,0.3471331298351288,-0.02069617621600628,0.7400417923927307,0.2780875265598297,-0.03199984133243561,0.7335045337677002,0.22099590301513672,-0.04048117250204086,0.8053683042526245,0.4648960828781128,-0.024215824902057648,0.8104296922683716,0.3847814202308655,-0.03423026576638222,0.8128471970558167,0.33373165130615234,-0.036400023847818375,0.8138813972473145,0.29040762782096863,-0.0382339209318161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.7846896648406982,0.7227424383163452,3.17620674650243e-07,0.6926788687705994,0.6812544465065002,-0.015782635658979416,0.6187541484832764,0.6072239875793457,-0.018163014203310013,0.5741357803344727,0.5408884286880493,-0.021911343559622765,0.5385882258415222,0.49090710282325745,-0.024930492043495178,0.6645869016647339,0.4778262972831726,0.012815034948289394,0.6250194907188416,0.3887130618095398,-7.375836139544845e-05,0.6036603450775146,0.33327028155326843,-0.01569867879152298,0.587189793586731,0.28299814462661743,-0.028021126985549927,0.7103009223937988,0.45208415389060974,0.004972632508724928,0.6870590448379517,0.3401247262954712,-0.0034326089080423117,0.6724179983139038,0.27066195011138916,-0.017580987885594368,0.6615539789199829,0.2126985490322113,-0.02885904721915722,0.7575849294662476,0.4489583671092987,-0.008360754698514938,0.7475936412811279,0.3471331298351288,-0.02069617621600628,0.7400417923927307,0.2780875265598297,-0.03199984133243561,0.7335045337677002,0.22099590301513672,-0.04048117250204086,0.8053683042526245,0.4648960828781128,-0.024215824902057648,0.8104296922683716,0.3847814202308655,-0.03423026576638222,0.8128471970558167,0.33373165130615234,-0.036400023847818375,0.8138813972473145,0.29040762782096863,-0.0382339209318161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
